DATE,ADDRESS,CITY,STATE,POSTAL CODE,AGENT,BROKER,PRICE,LATITUDE,LONGITUDE
06/21/2024,1422 everall road,Peel,Ontario,L5j3l5,Jeff penelas,Remax realty specialists inc sherwoodtowne blvd,"$1,829,000",43.52129622,79.63923216
06/21/2024,2008 lenarthur drive,Mississauga,Ontario,L5j2j3,Matthew michael kniginyzky,Re/max realty enterprises inc.,"$1,385,000",43.521564,79.642466
06/21/2024,3455 cherrington crescent,Mississauga,Ontario,L5l5b9,Christine monckton,Keller williams real estate associates,"$1,324,900",43.52256445,79.70005168
06/21/2024,3455 cherrington crescent,Mississauga,Ontario,L5l5b9,Christine monckton,Keller williams real estate associates,"$1,324,900",43.5225675,79.7000515
06/21/2024,3 - 3556 colonial drive,Mississauga,Ontario,L5l0b9,Santosh r sanghrajka,Royal lepage flower city realty,"$715,000",43.5243796,79.7038589
06/21/2024,1569 springwell avenue,Mississauga,Ontario,L5j3h8,Nar sandhu,Re/max skyway realty inc.,"$1,499,999",43.5257839,79.6415688
06/21/2024,3416 burgess crescent,Mississauga,Ontario,L5l4y2,Joseph cruz,Royal lepage signature realty,"$1,588,000",43.5279115,79.6946281
06/21/2024,2215 springfield court,Mississauga,Ontario,L5k1v3,Mitchell raleigh,Engel & volkers oakville,"$1,798,000",43.52814248,79.65435779
06/21/2024,2215 springfield court,Mississauga,Ontario,L5k1v3,Lloyd emil pisapio,Engel & volkers oakville,"$1,798,000",43.5281462,79.6543679
06/21/2024,3395 cajun crescent,Mississauga,Ontario,L5l5t9,Rupinder chatha,Royal lepage real estate services ltd.,"$1,749,000",43.5284116,79.6916944
06/21/2024,1694 wembury road,Mississauga,Ontario,L5j4g3,Jacob piao,Aimhome realty inc.,"$2,088,000",43.5307402,79.6386201
06/21/2024,2550 misener crescent,Mississauga,Ontario,L5k1n1,Gary betts,Re/max realty specialists inc.,"$1,698,000",43.5307761,79.6673054
06/21/2024,3467 chartrand crescent,Mississauga,Ontario,L5l4e2,Sonal patel,Homelife/miracle realty ltd,"$1,049,999",43.5310304,79.7150703
06/21/2024,9 - 1155 birchview drive,Mississauga,Ontario,L5h3c9,Sylvia mackenzie,Re/max realty enterprises inc.,"$2,235,000",43.5324867,79.613826
06/21/2024,1155 birchview drive unit# 9,Mississauga,Ontario,L5h3c9,Sylvia mackenzie,Remax realty enterprises inc,"$2,235,000",43.53249132,79.613826
06/21/2024,1836 friar tuck court,Mississauga,Ontario,L5k2l4,Simran jeet singh riar,Cityscape real estate ltd.,"$2,349,000",43.5341069,79.65101
06/21/2024,3249 wilmar crescent,Mississauga,Ontario,L5l4b1,Pawan sadiora,Century 21 people's choice realty inc.,"$1,399,000",43.5352468,79.7122004
06/21/2024,3478 longleaf court,Mississauga,Ontario,L5l1m3,Stephen jones,Keller williams energy real estate,"$749,000",43.5353705,79.6912163
06/21/2024,5 - 3985 eglinton avenue,Mississauga,Ontario,L5m0e7,Pratham kalia,Re/max real estate centre inc.,"$859,000",43.5358322,79.7325097
06/21/2024,1999 pitagora court,Mississauga,Ontario,L5k2m4,Jorgina lee,Harvey kalles real estate ltd.,"$1,795,000",43.536792,79.6636388
06/21/2024,3237 chokecherry crescent,Mississauga,Ontario,L5l1b1,John robert chai,Union capital realty,"$1,050,000",43.5369956,79.6783257
06/21/2024,4045 saida street,Mississauga,Ontario,L5m2s8,Yvonne morrow,Re/max escarpment realty inc.,"$999,900",43.537321,79.739282
06/21/2024,4045 saida street,Mississauga,Ontario,L5m2s8,Yvonne morrow,Re/max escarpment realty inc.,"$999,900",43.5374621,79.7390261
06/21/2024,2576 king forrest drive,Mississauga,Ontario,L5k2e4,Gary betts,Re/max realty specialists inc.,"$1,650,000",43.53777,79.6620734
06/21/2024,31 - 3079 fifth line w,Mississauga,Ontario,L5l3t1,Jackie thomas,Re/max professionals inc.,"$3,200/monthly",43.5378544,79.6691301
06/21/2024,1301 bunsden avenue,Mississauga,Ontario,L5h2b3,Melissa cescon,"Re/max escarpment realty inc., brokerage","$2,999,900",43.5381999,79.6393182
06/21/2024,605 - 3501 glen erin drive,Mississauga,Ontario,L5l2e9,Hemanshu patel,Homelife/miracle realty ltd,"$469,900",43.5385756,79.6873198
06/21/2024,1417 solana crescent,Mississauga,Ontario,L5h3x9,Janet kay,Right at home realty,"$2,189,800",43.538727,79.6197061
06/21/2024,1282 catchacoma court,Mississauga,Ontario,L5h2x6,Paul rzadkowski,Showcase realty mississauga inc.,"$4,950,000",43.5391125,79.6136474
06/21/2024,3557 ash row crescent,Mississauga,Ontario,L5l1k3,Krystyna grabowski,Gowest realty ltd.,"$999,900",43.5392612,79.6910412
06/21/2024,841 sweetwater crescent,Mississauga,Ontario,L5h4a7,Matthew joseph regan,Royal lepage real estate services regan real estate,"$949,999",43.5392775,79.604672
06/21/2024,2221 buttonbush crescent,Mississauga,Ontario,L5l1c4,Jade chen,Homelife landmark realty inc.,"$998,000",43.5396398,79.6793497
06/21/2024,4903 sebastian drive,Mississauga,Ontario,L5m7l8,Sam allan mcdadi,Sam mcdadi real estate inc.,"$1,550,000",43.5399762,79.7233106
06/21/2024,49 - 1050 shawnmarr road,Mississauga,Ontario,L5h3v1,Matthew czaplinski,Sutton group quantum realty inc.,"$849,000",43.5399773,79.5993587
06/21/2024,70 - 3950 erin centre boulevard,Mississauga,Ontario,L5m0a6,Ravi sirisena,Century 21 millennium inc.,"$915,888",43.5401866,79.7389069
06/21/2024,1231 tecumseh park crescent,Mississauga,Ontario,L5h2w8,Jason gao,Smart sold realty,"$4,588,000",43.5402388,79.6092005
06/21/2024,2184 buttonbush crescent e,Mississauga,Ontario,L5l1c5,Moj dadashzadeh-kouchesfahani,Homelife landmark realty inc.,"$1,350,000",43.5404002,79.6780625
06/21/2024,15 - 3950 erin centre boulevard,Mississauga,Ontario,L5m0a5,Matt ticknor,Royal lepage signature realty,"$879,000",43.5405113,79.7386942
06/21/2024,18 - 3472 widdicombe way,Mississauga,Ontario,L5l0b8,Oswald vasiharan emmanuel,Royal lepage signature realty,"$749,900",43.5405289,79.6842801
06/21/2024,3631 shadbush court,Mississauga,Ontario,L5l1x8,Mihaela nitescu,Royal lepage real estate services ltd.,"$1,125,000",43.5405807,79.6929242
06/21/2024,4813 st. martin mews,Mississauga,Ontario,L5m7k1,Kamran ali,Ipro realty ltd.,"$1,499,999",43.5406966,79.7187304
06/21/2024,3806 quiet creek drive,Mississauga,Ontario,L5m8a9,Lily huang,Royal lepage peaceland realty,"$1,520,000",43.5407683,79.7355604
06/21/2024,3188 sir johns homestead,Mississauga,Ontario,L5l2n9,Eva faryna,Re/max realty specialists inc.,"$1,388,000",43.5409312,79.6662615
06/21/2024,1301 bunsden avenue,Mississauga,Ontario,L5h2b3,Melissa cescon,Re/max escarpment realty inc.,"$2,999,900",43.5413136,79.6352425
06/21/2024,923 indian road,Mississauga,Ontario,L5h3n9,Sam allan mcdadi,Sam mcdadi real estate inc.,"$2,399,000",43.5422934,79.6132535
06/21/2024,1111 vanier drive,Mississauga,Ontario,L5h3w8,Beata lasinski,Ipro realty ltd.,"$2,350,000",43.5422938,79.6226296
06/21/2024,3934 mayla drive,Mississauga,Ontario,L5m7y9,Merrian ghobrial,Ipro realty ltd.,"$1,299,000",43.5425897,79.7404349
06/21/2024,35a broadview avenue,Mississauga,Ontario,L5h2s8,Sam allan mcdadi,Sam mcdadi real estate inc.,"$1,950,000",43.5429019,79.5985306
06/21/2024,3839 henrietta way,Mississauga,Ontario,L5m7y4,Lynda cowan,Re/max realty specialists inc.,"$1,149,600",43.5434291,79.7420687
06/21/2024,194 queen street w,Mississauga,Ontario,L5h1l6,Nalin nandrajog,Exit realty hare (peel),"$3,500/monthly",43.5440474,79.5996305
06/21/2024,192 queen street w,Mississauga,Ontario,L5h1l6,Karunakar shetty,World class realty point,"$1,699,000",43.544144,79.5995473
06/21/2024,1206 mount vernon street,Mississauga,Ontario,L5h4m3,Sam allan mcdadi,Sam mcdadi real estate inc.,"$2,898,000",43.5444093,79.604004
06/21/2024,3182 eclipse avenue,Mississauga,Ontario,L5m7x1,Lucila e padilla,Exp realty,"$999,900",43.5445077,79.723911
06/21/2024,5415 longford drive,Mississauga,Ontario,L5m7y3,Adnan shukur,Home and business realty,"$1,150,000",43.5448642,79.7417104
06/21/2024,1343 blythe road,Mississauga,Ontario,L5h2c2,Robert p. bourelle,Sotheby's international realty canada,"$20,000,000",43.5454901,79.6404773
06/21/2024,1343 blythe road,Mississauga,Ontario,L5h2c2,Catherine bourelle,"Sotheby's international realty canada, brokerage","$20,000,000",43.545666,79.640131
06/21/2024,43 benson avenue,Mississauga,Ontario,L5h2p3,Joel keitner,Keller williams referred urban realty,"$2,950,000",43.5456916,79.5967525
06/21/2024,1207 - 220 missinnihe way,Mississauga,Ontario,L5h0a9,Parker luan,Premier matrix realty ltd.,"$3,495/monthly",43.5457321,79.5901038
06/21/2024,1202 - 220 missinnihe way,Mississauga,Ontario,L5h0a9,Jameson mackinnon,Sutton group old mill realty inc.,"$3,100/monthly",43.5457321,79.5901038
06/21/2024,1406 - 220 missinnihe way,Mississauga,Ontario,L5h0a9,Junaid abbasi,Re/max real estate centre inc.,"$3,200/monthly",43.5457321,79.5901038
06/21/2024,302 - 2177 burnhamthorpe road w,Mississauga,Ontario,L5l5p9,Wentin huang,Mehome realty (ontario) inc.,"$499,000",43.5458288,79.6852443
06/21/2024,5458 tasha drive,Mississauga,Ontario,L5m6n5,Omar al-shareeda,Ipro realty ltd.,"$1,399,888",43.5461197,79.7416365
06/21/2024,5458 tasha drive,Mississauga,Ontario,L5m6n5,Omar al-shareeda,Ipro realty ltd.,"$1,399,888",43.546215,79.741637
06/21/2024,204 - 2155 burnhamthorpe road w,Mississauga,Ontario,L5l5p4,Ingrid gaertner,Re/max professionals inc.,"$670,000",43.5465122,79.6854533
06/21/2024,902 kowal drive,Mississauga,Ontario,L5h3t4,Erik mitchell,Re/max real estate centre inc.,"$2,049,000",43.546592,79.6184056
06/21/2024,1213 - 220 missinnihe way w,Mississauga,Ontario,L5h0a9,Sam allan mcdadi,Sam mcdadi real estate inc.,"$3,500/monthly",43.5465934,79.5889661
06/21/2024,902 kowal drive,Mississauga,Ontario,L5h3t4,Erik mitchell,Remax real estate centre,"$2,049,000",43.54661224,79.61841551
06/21/2024,216 - 215 lakeshore road w,Mississauga,Ontario,L5h1g5,Christopher thomson,Royal lepage real estate services ltd.,"$2,400/monthly",43.546851,79.5904369
06/21/2024,22 - 3150 erin centre boulevard w,Mississauga,Ontario,L5m7z4,Lavanya iyer,Re/max community realty inc.,"$889,900",43.5476344,79.7264474
06/21/2024,3949 arbourview terrace,Mississauga,Ontario,L5m7b8,Todd russell worgan,Sutton group - summit realty inc.,"$949,900",43.5481302,79.7500557
06/21/2024,130 - 4970 winston churchill boulevard,Mississauga,Ontario,L5m8e6,Harish arora,Century 21 people's choice realty inc.,"$760,000",43.5484672,79.7173953
06/21/2024,210 - 5005 harvard road,Mississauga,Ontario,L5m0w5,Agustina rabsiun,Forest hill real estate inc.,"$789,999",43.5486518,79.7187371
06/21/2024,412 - 5035 harvard road,Mississauga,Ontario,L5m0w7,Davinder dev,Royal lepage signature realty,"$769,000",43.5491003,79.719389
06/21/2024,5405 valhalla crescent,Mississauga,Ontario,L5m0k4,Shahid khawaja,Shahid khawaja real estate inc.,"$2,199,900",43.5493369,79.7364231
06/21/2024,5694 jenvic grove,Mississauga,Ontario,L5m7b9,Saad al-zubaidy,Re/max realty specialists inc.,"$1,049,999",43.5496246,79.7501222
06/21/2024,3801 arbourview terrace,Mississauga,Ontario,L5m7a9,Shan sivasothilingam,Re/max real estate centre inc.,"$1,589,900",43.5497113,79.7462345
06/21/2024,3380 cider mill place,Mississauga,Ontario,L5l3h6,Min hui zhou,Bay street group inc.,"$2,180,000",43.5501092,79.6699367
06/21/2024,5178 nestling grove,Mississauga,Ontario,L5m0l2,Syed shahnawaz rizvi,Ipro realty ltd.,"$2,100/monthly",43.550216,79.7242765
06/21/2024,3798 swiftdale drive,Mississauga,Ontario,L5m6m5,Tamer hosny darwish,Royal lepage real estate services ltd.,"$1,699,000",43.5505351,79.7432714
06/21/2024,4450 glen erin drive,Mississauga,Ontario,L5m4g4,Rachana bhomavat,Royal lepage signature realty,"$4,450/monthly",43.550665,79.7060916
06/21/2024,5198 angel stone drive,Mississauga,Ontario,L5m0l4,Ghada tawffiq,Ipro realty ltd.,"$1,099,000",43.5509685,79.7239256
06/21/2024,2545 folkway drive,Mississauga,Ontario,L5l2j9,Peter iskander,Ipro realty ltd.,"$1,350,000",43.5514235,79.6957801
06/21/2024,407 - 5150 winston churchill boulevard,Mississauga,Ontario,L5m0p1,Vanessa rosati,Royal lepage signature realty,"$419,999",43.5518325,79.7217106
06/21/2024,3530 kingbird court,Mississauga,Ontario,L5l2r1,Feng zhang,Royal elite realty inc.,"$2,239,000",43.5518967,79.6749402
06/21/2024,4200 stonemason crescent,Mississauga,Ontario,L5l2z7,Grace alzate,Property.ca inc.,"$1,050,000",43.5519111,79.6866112
06/21/2024,1911 - 4889 kimbermount avenue,Mississauga,Ontario,L5m7r9,Zsuzsanna zsidai,Right at home realty,"$529,000",43.5521261,79.7130381
06/21/2024,3121 clipperton drive,Mississauga,Ontario,L5m0c2,Hammad arif,Royal lepage terrequity realty,"$1,899,999",43.5522358,79.7292742
06/21/2024,4655 glen erin drive,"Unit #1408
mississauga",Ontario,L5m0z1,Rob golfi,Re/max escarpment golfi realty inc.,"$819,900",43.552321,79.707433
06/21/2024,2394 glengarry road,Mississauga,Ontario,L5c1y2,Annette natalie vance,Royal lepage signature realty,"$2,288,000",43.5524762,79.6365027
06/21/2024,3786 brinwood gate,Mississauga,Ontario,L5m7h2,Parveen arora,Re/max real estate centre team arora realty,"$4,000/monthly",43.5524815,79.7513818
06/21/2024,2394 glengarry road,Mississauga,Ontario,L5c1y2,Annette vance,Royal lepage signature realty,"$2,288,000",43.55267208,79.63656707
06/21/2024,1141 vicki lane,Mississauga,Ontario,L5c2x9,Anna wnuczek,Royal lepage real estate services ltd.,"$2,095,000",43.5532757,79.6398733
06/21/2024,802 - 21 park street e,Mississauga,Ontario,L5b1m7,Miko nalepa,Right at home realty,"$3,850/monthly",43.5535485,79.5870544
06/21/2024,201 - 65 port street e,Mississauga,Ontario,L5g4v3,Kevin thomas larose,"Keller williams real estate associates, larose team","$1,198,000",43.5537887,79.5808871
06/21/2024,310 - 70 port street e,Mississauga,Ontario,L5g1e5,Irene owchar,Re/max realty enterprises inc.,"$1,279,900",43.5538535,79.582117
06/21/2024,1572 knareswood drive,Mississauga,Ontario,L5h2m1,Gaurav syal,Exp realty,"$1,999,000",43.5541898,79.6106955
06/21/2024,3673 emery drive,Mississauga,Ontario,L5m7g8,Tanya castrichini,Engel & volkers oakville,"$1,299,999",43.55437668,79.74888085
06/21/2024,1408 - 4655 glen erin drive,Mississauga,Ontario,L5m0z1,Rob golfi,Re/max escarpment golfi realty inc.,"$819,900",43.5545935,79.7108323
06/21/2024,601 - 4655 glen erin drive,Mississauga,Ontario,L5m0z1,Ronald john mathias,Re/max real estate centre inc.,"$2,700/monthly",43.5545935,79.7108323
06/21/2024,5638 longboat avenue,Mississauga,Ontario,L5m7e8,Tessy n. ogbolu,Royal lepage credit valley real estate,"$1,049,000",43.5548522,79.7420168
06/21/2024,308 - 8 ann street,Mississauga,Ontario,L5g3e6,Marco pedri,Shoreline realty corp.,"$690,000",43.5550064,79.5833018
06/21/2024,1510 - 4699 glen erin drive,Mississauga,Ontario,L5m2e5,Charles climenhage,Royal lepage meadowtowne realty,"$690,000",43.5557663,79.7092145
06/21/2024,1802 - 4675 metcalfe avenue,Mississauga,Ontario,L5m0z8,Joe battaglia,Re/max realty specialists inc.,"$728,800",43.5562067,79.7079878
06/21/2024,5480 fudge terrace,Mississauga,Ontario,L5m0m8,Christine guo,Nu stream realty (toronto) inc.,"$1,088,000",43.5563188,79.7293205
06/21/2024,1285 minaki road,Mississauga,Ontario,L5c2x5,Bessa lika,Re/max professionals inc.,"$8,295,000",43.55633,79.5944461
06/21/2024,908 - 28 ann street,Mississauga,Ontario,L5g3g1,Sara kelcey,The greenheart group,"$975,000",43.5563609,79.5856811
06/21/2024,1016 - 28 ann street,Mississauga,Ontario,L5g3g1,Sara kelcey,The greenheart group,"$599,999",43.5563609,79.5856811
06/21/2024,5469 fudge terrace,Mississauga,Ontario,L5m0n1,Shahid khawaja,Shahid khawaja real estate inc.,"$1,199,900",43.556366,79.7299126
06/21/2024,2440 rosemary drive,Mississauga,Ontario,L5c1x2,Rajnish pathak,Royal lepage realty plus,"$1,729,000",43.5563895,79.6343772
06/21/2024,107b - 4655 metcalfe avenue,Mississauga,Ontario,L5m0z7,Ankur kapur,Ipro realty ltd.,"$649,900",43.5564022,79.7086703
06/21/2024,2110 - 4655 metcalfe avenue,Mississauga,Ontario,L5m0z7,Mian aftab ahmad,Re/max real estate centre inc.,"$730,000",43.5564022,79.7086703
06/21/2024,5315 russell view road,Mississauga,Ontario,L5m5v8,Stacey robinson,"Royal lepage realty plus oakville, brokerage","$1,599,888",43.55641798,79.72430513
06/21/2024,5315 russell view road,Mississauga,Ontario,L5m5v8,Stacey robinson,Royal lepage realty plus oakville,"$1,599,888",43.5564456,79.7242944
06/21/2024,2440 rosemary drive,Mississauga,Ontario,L5c1x2,Rajnish pathak,Royal lepage realty plus,"$1,729,000",43.55645173,79.63429137
06/21/2024,5577 meadowcrest avenue,Mississauga,Ontario,L5m0v1,Kevin chou,Freeman real estate ltd.,"$3,700/monthly",43.5564523,79.7366921
06/21/2024,612 - 28 ann street,Mississauga,Ontario,L5g3g1,Rhonda tang,First class realty inc.,"$2,380/monthly",43.5565631,79.5857868
06/21/2024,5230 glen erin drive unit# 23,Mississauga,Ontario,L5m5z7,Sean hanlon,Keller williams real estate associates,"$949,800",43.55681551,79.71981598
06/21/2024,23 - 5230 glen erin drive,Mississauga,Ontario,L5m5z7,Sean hanlon,Keller williams real estate associates,"$949,800",43.5571848,79.7201078
06/21/2024,5582 fudge terrace,Mississauga,Ontario,L5m0n4,Usama amin,Ipro realty ltd.,"$1,089,999",43.55743,79.7313272
06/21/2024,227 - 60 rosewood avenue,Mississauga,Ontario,L5g4w2,Kate peterson,Keller williams real estate associates,"$1,279,000",43.5576446,79.5839979
06/21/2024,Th101 - 2560 eglinton avenue w,Mississauga,Ontario,L5m0y3,Kuei-jung chen,Re/max aboutowne realty corp.,"$910,000",43.557685,79.7068287
06/21/2024,1507 - 2560 eglinton avenue w,Mississauga,Ontario,L5m0y3,Ricky nandlal,Homelife/miracle realty ltd,"$575,000",43.557685,79.7068287
06/21/2024,1618 - 2520 eglinton avenue w,Mississauga,Ontario,L5m0y2,Kandice henry,Ipro realty ltd.,"$2,700/monthly",43.5577863,79.7064544
06/21/2024,6037 clover ridge crescent,Mississauga,Ontario,L5n7b4,Hamid farooq,Cityscape real estate ltd.,"$999,998",43.5578067,79.7586073
06/21/2024,3261 stoney crescent n,Mississauga,Ontario,L5v0v4,John abdelmalik,Re/max professionals inc.,"$1,185,000",43.5582237,79.7330804
06/21/2024,233 indian valley trail,Mississauga,Ontario,L5g2k7,Sam najjar,Royal lepage realty plus,"$5,299,999",43.55892008,79.60135601
06/21/2024,19 - 5625 oscar peterson boulevard,Mississauga,Ontario,L5m0t2,Sam allan mcdadi,Sam mcdadi real estate inc.,"$720,000",43.5591369,79.7370117
06/21/2024,12b - 5305 glen erin drive,Mississauga,Ontario,L5m5n7,Willi h. morbeck,Re/max realty enterprises inc.,"$959,000",43.5597702,79.7192479
06/21/2024,1964 aldermead road,Mississauga,Ontario,L5m3a1,Jim gallagher,Right at home realty,"$1,439,888",43.5597936,79.6931116
06/21/2024,3522 the credit woodlands,Mississauga,Ontario,L5c2k6,Frank leo,Re/max west realty inc.,"$1,388,000",43.559818,79.6651636
06/21/2024,233 indian valley trail,Mississauga,Ontario,L5g2k7,John melki,Royal lepage realty plus,"$5,299,999",43.5598375,79.6007552
06/21/2024,212 - 1055 a forestwood drive,Mississauga,Ontario,L5c2t8,Nouman khalil,Royal lepage signature realty,"$499,000",43.5599958,79.6450241
06/21/2024,69 - 3250 bentley drive,Mississauga,Ontario,L5m0p7,Nathan fadel,Right at home realty,"$758,900",43.5601008,79.7405728
06/21/2024,7 - 5710 long valley road,Mississauga,Ontario,L5m0m1,Alfred man ho lee,Living realty inc.,"$3,600/monthly",43.560409,79.7387526
06/21/2024,1750 bridewell court,Mississauga,Ontario,L5l3r7,Ahmed ali,Leedway realty inc.,"$2,599,888",43.5604276,79.6829215
06/21/2024,78 - 20 mineola road e,Mississauga,Ontario,L5g4n9,Yvonne plumb,Keller williams real estate associates,"$1,098,000",43.5606066,79.5867725
06/21/2024,121 cumberland drive,Mississauga,Ontario,L5g3n3,Tom marasovic,Century 21 best sellers ltd.,"$20,000/monthly",43.5607691,79.5693944
06/21/2024,1539 point o woods road,Mississauga,Ontario,L5g2x6,Eva maria labedzki,Right at home realty,"$3,099,000",43.5608816,79.6017455
06/21/2024,1745 bridewell court,Mississauga,Ontario,L5l3r7,Ryan bautista,Right at home realty,"$2,289,000",43.560991,79.6828813
06/21/2024,802 - 2585 erin centre boulevard e,Mississauga,Ontario,L5m6z7,Harry mand,Keller williams edge realty,"$625,000",43.5611161,79.7133895
06/21/2024,2585 erin centre boulevard,"Unit #802
mississauga",Ontario,L5m6z7,Harry mand,"Keller williams edge realty, brokerage","$625,000",43.561505,79.712374
06/21/2024,1426 monaghan circle,Mississauga,Ontario,L5c1r8,Jackie du,Highland realty,"$1,335,800",43.561559,79.6640396
06/21/2024,Ph 06 - 2545 erin centre boulevard,Mississauga,Ontario,L5m6z9,Jackie du,Highland realty,"$539,000",43.561565,79.7119826
06/21/2024,158 angelene street,Mississauga,Ontario,L5g1x2,Matt sloan,Royal lepage signature realty,"$3,288,000",43.56220289,79.58418035
06/21/2024,158 angelene street,Mississauga,Ontario,L5g1x2,Matt sloan,Royal lepage signature realty,"$3,288,000",43.5625497,79.5833435
06/21/2024,6304 lisgar drive,Mississauga,Ontario,L5n7v3,Noreen kho,Right at home realty,"$1,289,900",43.5629742,79.7660061
06/21/2024,6489 hampden woods road,Mississauga,Ontario,L5n7w1,Tomasz smok,Royal lepage signature realty,"$1,849,900",43.56383449,79.7665331
06/21/2024,5453 elgar court,Mississauga,Ontario,L5m5c9,Bruce witchel,Sutton group - summit realty inc.,"$1,725,000",43.563948,79.7229421
06/21/2024,1280 minnewaska trail,Mississauga,Ontario,L5g3s5,Kate peterson,Keller williams real estate associates,"$1,599,900",43.5649272,79.5846645
06/21/2024,1398 freeport drive,Mississauga,Ontario,L5c1s6,Phil mercurio,Royal lepage realty centre,"$898,000",43.5650932,79.6644873
06/21/2024,3023 mcdowell drive,Mississauga,Ontario,L5m6j6,Nurshat tarim,Ipro realty ltd.,"$1,169,000",43.5658707,79.7415995
06/21/2024,2242 rosegate drive,Mississauga,Ontario,L5m5a6,Peter muto,Cityscape real estate ltd.,"$3,088,000",43.5660314,79.7037962
06/21/2024,390 marf avenue,Mississauga,Ontario,L5g1t3,Sam allan mcdadi,Sam mcdadi real estate inc.,"$1,398,000",43.5664573,79.5764183
06/21/2024,901 - 1063 douglas mccurdy common e,Mississauga,Ontario,L5g0c5,Andrew tung shing lee,Century 21 king's quay real estate inc.,"$950,000",43.5673081,79.5721193
06/21/2024,3172 keynes crescent,Mississauga,Ontario,L5n3a1,Alex abramov,Royal lepage signature realty,"$999,900",43.5674893,79.7512252
06/21/2024,5654 haddon hall road,Mississauga,Ontario,L5m5g3,Afshin ekbatani,Exp realty,"$1,200,000",43.5676884,79.7199191
06/21/2024,1042 beachcomber road e,Mississauga,Ontario,L5g1h9,Robin lindsay mcdonald,Keller williams referred urban realty,"$1,478,800",43.56794,79.57005
